23,Fenian Street,35,0,FALSE,35,FALSE,Dublin,1.45868E+12,FENIAN STREET,63,"{'lat': 53.341428, 'lng': -6.24672}",OPEN,2.01603E+13
24,South Dock Road,1,28,FALSE,30,FALSE,Dublin,1.45868E+12,SOUTH DOCK ROAD,91,"{'lat': 53.341833, 'lng': -6.231291}",OPEN,2.01603E+13
25,The Point,21,19,TRUE,40,FALSE,Dublin,1.45868E+12,THE POINT,67,"{'lat': 53.346867, 'lng': -6.230852}",OPEN,2.01603E+13
26,Lime Street,39,1,FALSE,40,FALSE,Dublin,1.45868E+12,LIME STREET,62,"{'lat': 53.346026, 'lng': -6.243576}",OPEN,2.01603E+13
27,Kilmainham Gaol,1,39,TRUE,40,FALSE,Dublin,1.45868E+12,KILMAINHAM GAOL,97,"{'lat': 53.342113, 'lng': -6.310015}",OPEN,2.01603E+13
28,Guild Street,18,22,FALSE,40,FALSE,Dublin,1.45868E+12,GUILD STREET,49,"{'lat': 53.347932, 'lng': -6.240928}",OPEN,2.01603E+13
29,Herbert Place,24,6,FALSE,30,FALSE,Dublin,1.45868E+12,HERBERT PLACE,19,"{'lat': 53.334432, 'lng': -6.245575}",OPEN,2.01603E+13
30,Western Way,26,14,FALSE,40,FALSE,Dublin,1.45868E+12,WESTERN WAY,102,"{'lat': 53.354929, 'lng': -6.269425}",OPEN,2.01603E+13
31,Newman House,40,0,FALSE,40,FALSE,Dublin,1.45868E+12,NEWMAN HOUSE,53,"{'lat': 53.337132, 'lng': -6.26059}",OPEN,2.01603E+13
32,King Street North,0,30,FALSE,30,FALSE,Dublin,1.45868E+12,KING STREET NORTH,101,"{'lat': 53.350291, 'lng': -6.273507}",OPEN,2.01603E+13
33,Herbert Street,40,0,FALSE,40,FALSE,Dublin,1.45868E+12,HERBERT STREET,47,"{'lat': 53.335742, 'lng': -6.24551}",OPEN,2.01603E+13
34,Earlsfort Terrace,30,0,FALSE,30,FALSE,Dublin,1.45868E+12,EARLSFORT TERRACE,11,"{'lat': 53.334019, 'lng': -6.258371}",OPEN,2.01603E+13
35,Golden Lane,19,1,FALSE,20,FALSE,Dublin,1.45868E+12,GOLDEN LANE,17,"{'lat': 53.340803, 'lng': -6.267732}",OPEN,2.01603E+13
36,Deverell Place,4,26,FALSE,30,FALSE,Dublin,1.45868E+12,DEVERELL PLACE,45,"{'lat': 53.351464, 'lng': -6.255265}",OPEN,2.01603E+13
37,John Street West,6,25,FALSE,31,FALSE,Dublin,1.45868E+12,JOHN STREET WEST,72,"{'lat': 53.343105, 'lng': -6.277167}",OPEN,2.01603E+13
38,City Quay,30,0,FALSE,30,FALSE,Dublin,1.45868E+12,CITY QUAY,99,"{'lat': 53.346637, 'lng': -6.246154}",OPEN,2.01603E+13
39,Exchequer Street,20,4,FALSE,24,FALSE,Dublin,1.45868E+12,EXCHEQUER STREET,9,"{'lat': 53.343034, 'lng': -6.263578}",OPEN,2.01603E+13
40,Hatch Street,36,0,FALSE,36,FALSE,Dublin,1.45868E+12,HATCH STREET,55,"{'lat': 53.33403, 'lng': -6.260714}",OPEN,2.01603E+13
41,Charlemont Street,2,38,FALSE,40,FALSE,Dublin,1.45868E+12,CHARLEMONT PLACE,5,"{'lat': 53.330662, 'lng': -6.260177}",OPEN,2.01603E+13
42,Hardwicke Place,18,7,TRUE,25,FALSE,Dublin,1.45868E+12,HARDWICKE PLACE,61,"{'lat': 53.357043, 'lng': -6.263232}",OPEN,2.01603E+13
43,Wolfe Tone Street,28,1,FALSE,29,FALSE,Dublin,1.45868E+12,WOLFE TONE STREET,77,"{'lat': 53.348875, 'lng': -6.267459}",OPEN,2.01603E+13
44,Francis Street,25,5,TRUE,30,FALSE,Dublin,1.45868E+12,FRANCIS STREET,73,"{'lat': 53.342081, 'lng': -6.275233}",OPEN,2.01603E+13
45,Greek Street,0,20,FALSE,20,FALSE,Dublin,1.45868E+12,GREEK STREET,4,"{'lat': 53.346874, 'lng': -6.272976}",OPEN,2.01603E+13
46,High Street,29,0,TRUE,29,FALSE,Dublin,1.45868E+12,HIGH STREET,7,"{'lat': 53.343565, 'lng': -6.275071}",OPEN,2.01603E+13
47,North Circular Road,0,30,TRUE,30,FALSE,Dublin,1.45868E+12,NORTH CIRCULAR ROAD,60,"{'lat': 53.359624, 'lng': -6.260348}",OPEN,2.01603E+13
48,Talbot Street,1,39,FALSE,40,FALSE,Dublin,1.45868E+12,TALBOT STREET,38,"{'lat': 53.350974, 'lng': -6.25294}",OPEN,2.01603E+13
49,Sir Patrick's Dun,36,4,TRUE,40,FALSE,Dublin,1.45868E+12,SIR PATRICK DUN'S,58,"{'lat': 53.339218, 'lng': -6.240642}",OPEN,2.01603E+13
50,New Central Bank,8,32,FALSE,40,FALSE,Dublin,1.45868E+12,NEW CENTRAL BANK,66,"{'lat': 53.347122, 'lng': -6.234749}",OPEN,2.01603E+13
51,Georges Quay,20,0,FALSE,20,FALSE,Dublin,1.45407E+12,GEORGES QUAY,16,"{'lat': 53.347508, 'lng': -6.252192}",CLOSED,2.01603E+13
52,Mount Brown,3,19,FALSE,22,FALSE,Dublin,1.45868E+12,MOUNT BROWN,82,"{'lat': 53.341645, 'lng': -6.29719}",OPEN,2.01603E+13
53,Royal Hospital,3,37,TRUE,40,FALSE,Dublin,1.45868E+12,ROYAL HOSPITAL,95,"{'lat': 53.343897, 'lng': -6.29706}",OPEN,2.01603E+13
54,Heuston Station (Central),0,40,FALSE,40,FALSE,Dublin,1.45868E+12,HEUSTON STATION (CENTRAL),93,"{'lat': 53.346603, 'lng': -6.296924}",OPEN,2.01603E+13
